"","VDMLR040","VDMWL101","IWRD578A","VDMLR25Q","VDMWL081","VDMWL111","WOE0002Q","VNW00071","VDMWL321","VRW00012","VNW00111","VRW00051","VRW00070","VNW00051","VNW00061","VDMLR071","VDMLR161","VDMWL121","VRW00021","VDMLR111","VRW00030","1GD0001M","1GD0002A","1GD0003B","VAL00251","VDM2W010","VDM2W020","VDM2W031","VDM2W040","VDM2W050","VDM2W071","VDM2W140","VDM2W170","VDM2W181","VDM2W210","VDM2W230","VDM2W240","VDM2W250","VDM2W260","VDM2W271","VDMG0011","VDMWL400","VDMWL442","VDMWL481","VDMWL491","VDMWL501","VDMWL52Q","VNW00011","VDML2QT1","VDMLRQT1","VDM2WQT1","ALB00031","ALB00041","ALB0005Q","VDM2W15Q","VDM2W16Q","VBA00011","VDMWL42Q","VDMWL451","IWRD532A","VDM2W33Q","VDMLR20Q","VEN_QT1","VNW00081","VNW00091","068147Z","0681520","0681570","0681600"
"VNW00111",0.161429462367083,0.326989349598015,0.894625809546728,0.0201367515503463,0.0110851663806026,0.0076531064548393,0.46018093544712,0.142639206330572,NA,0.000526544289648267,0,NA,0.00439567879110303,0.0750477365274085,0.00203119830189435,0.0326625463863051,0.342404334309529,0.0436403566858472,0.00634116343477631,NA,NA,0.0750477365274085,0.0278743673399469,0.0241405386284388,NA,NA,NA,0.0523450632731632,NA,0.154406531107647,0.0326625463863051,NA,0.0241405386284388,0.122875388479331,0.000874087211298447,0.00391946316926073,0.00300765811436254,NA,0.396143909152074,NA,0.014550049247422,0.342404334309529,0.0326625463863051,0.0405022155826069,0.00528450016298398,0.123485272144549,0.00135386392398895,NA,0.0281858021479073,0.0750477365274085,0.0750477365274085,NA,NA,NA,0.571607644953331,0.207578442335624,2.85027171524899e-05,0.0175489501914767,0.0750477365274085,NA,NA,0.00056776879979159,NA,NA,NA,NA,NA,NA,NA
"VRW00051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VRW00070",0.0795306062273884,0.00595952647010911,0.0370220394324163,0.0871970644902111,0.0080852535927074,0.0241405386284388,0.232460511220827,0.000290883306833356,NA,0.071423457729852,0.00439567879110303,NA,0,0.000504218229449016,0.0217814627911195,0.000182002217923083,0.00389241712277855,0.0481310137810618,0.0476039547278715,NA,NA,0.00238924521727446,0.00718951725016503,1.00234620512563e-05,0.0225310715948583,0.0181431034649637,0.203091787577167,0.00386149066333341,NA,0.000123748063303619,0.000459626069400532,NA,2.62361493945651e-05,0.0010651520025724,0.000526544289648267,0.0105443305669726,0.00102489040434484,NA,0.0928919408837052,NA,0.00796348920654988,0.280887525319571,0.00020750159406191,0.000605801873731604,0.154522620628466,0.00358920304256838,0.00701619923423968,2.64900104707255e-05,0.0176173722345188,0.0476039547278715,0.00458639208025358,NA,NA,NA,0.0117186855997686,1.4680289419026,0.00463875927723634,0.0989601540194058,0.03816576945883,NA,0.00186546462907078,0.0357288411256331,2.7434470551535e-05,0.000124687852762984,0.0468374130836386,0.000512004522189802,NA,NA,0.00261552056533798
"VNW00051",0.228644262341077,0.00269979606326021,8.63766759471307e-05,0.0202750033611268,0.0709514924273056,0.476422052701024,0.00225022656808571,0.00920790118298487,NA,0.000180950490437537,0.0750477365274085,NA,0.000504218229449016,0,0.0292982944045506,0.00223662444520989,0.460596618704772,0.245042010632387,0.0015654022580025,NA,NA,0.00165807934589046,0.0066953135387513,5.82626363887506e-06,NA,0.44235573329514,0.00467773498104718,2.6654377509594e-06,NA,3.94015827251959e-05,0.0731397996589089,NA,0.00613195330408134,0.0577795711235973,0.267257493154388,0.122875388479331,0.000290883306833356,NA,0.207578442335624,NA,0.00238924521727446,0.23555891992408,0.101706930031093,0.0158217148235129,0.160967196971151,0.0522036353413147,2.48266063387348e-05,0.00212000084768338,0.0750477365274085,0.0577795711235973,0.00108430240874569,NA,NA,NA,0.326989349598015,0.707660466654553,0.00313485058145302,1.59060451379008,0.0163773083414949,NA,NA,0.00455634980318509,0.00134064111722942,0.115100215832571,0.00554566731524408,0.0161569312611813,NA,NA,0.0181024551494622
"VNW00061",0.0431144467830755,0.0590582290905368,0.0211854076157378,0.0335866128968976,0.00974012240527178,0.13964939861043,0.00125044211341052,0.0750477365274085,NA,0.16551785869747,0.00203119830189435,NA,0.0217814627911195,0.0292982944045506,0,0.0217814627911195,0.0028599382084642,0.00365858087355564,0.0853201642354622,NA,NA,0.0292982944045506,0.0241405386284388,0.207025608156935,NA,NA,0.0162095414092256,0.0160526164081125,NA,0.108293655899009,0.358795357886942,NA,0.207025608156935,0.0292982944045506,5.78099455743608e-05,0.00147846479722746,5.95024440279701e-05,NA,0.0928919408837052,NA,0.0126939700552731,0.168668618887815,0.251349108810223,1,0.018422125454099,0.071423457729852,0.0853201642354622,NA,0.00866489672602522,0.016002207003436,0.016002207003436,NA,NA,NA,0.575403022912753,0.177529852412154,0.0020889387721521,0.0523450632731632,0.016002207003436,NA,NA,0.0120737972431229,NA,NA,NA,NA,NA,NA,NA
"VDMLR071",0.353262801284598,0.00177805059821678,0.0115837302278798,0.46354826453124,0.228644262341077,0.285473830698586,0.16360404658113,0.0127380722748576,NA,0.0375140016155402,0.0326625463863051,NA,0.000182002217923083,0.00223662444520989,0.0217814627911195,0,0.0209213353377939,0.0481310137810618,0.0476039547278715,NA,NA,0.00923673548680659,0.000560030726724392,0.000370577214714674,NA,0.00692955201095691,0.396143909152074,0.00174787154504208,NA,0.000123748063303619,0.0137108300781332,NA,1.78276610951489e-05,0.0176220909623244,0.0265002806024919,0.295455432745926,0.000448007601653089,NA,0.326989349598015,NA,0.10247043485975,0.084469032253252,0.0290963317412523,0.000138964650193696,0.254707494091044,0.0960923294556733,0.00186546462907078,0.00641962854143374,0.476422052701024,0.117850895021365,0.00131494466971316,NA,NA,NA,0.0687035743228783,0.21129954733371,4.8650074185197e-05,0.0593464387919198,0.326109452020489,NA,0.000304342343359298,0.0357288411256331,0.000246071472063125,0.135593001266302,0.00198757447892151,0.0450208810025388,NA,NA,0.0919110489953598
"VDMLR161",0.0100800793571914,0.0455002638963584,0.227275494999965,0.0506171780523177,0.0160526164081125,0.285473830698586,0.0169362279943983,0.112923660715929,NA,0.579099741953919,0.342404334309529,NA,0.00389241712277855,0.460596618704772,0.0028599382084642,0.0209213353377939,0,0.0812088715281987,0.00914914757959373,NA,NA,0.0170218684201064,0.237048953152774,0.0542918283668548,NA,0.00966184786903068,0.0072095707647426,1.19026794020681,NA,0.419020333534315,0.00526224246280527,NA,0.0123545850178719,0.00526224246280527,0.0375140016155402,0.00019928238859479,0.212946275155601,NA,0.00510139964600498,NA,0.00426672482217616,0.00253344751708795,0.00455634980318509,1.3885470130465,0.000599076060154857,0.127152992600014,0.299758370088715,5.11484179643862e-05,0.235313755477074,0.000263260802703558,5.31212815941817e-05,NA,NA,NA,0.0250618443438837,0.00404027497989201,0.175734335644226,0.00467773498104718,0.326109452020489,NA,0.00147846479722746,0.0214482200433517,0.00527172679714183,0.00590539153259328,0.000130914656046643,0.00752631516645796,NA,NA,0.000189994585746867
"VDMWL121",1.21646950222589,0.00905817422147304,0.696117519543456,0.0754035628712635,0.0124193306515523,0.00866489672602522,0.225252906360653,0.00174787154504208,NA,0.071423457729852,0.0436403566858472,NA,0.0481310137810618,0.245042010632387,0.00365858087355564,0.0481310137810618,0.0812088715281987,0,0.00791178868071141,NA,NA,0.0832645166635504,0.470100759874129,0.29869755599497,NA,NA,0.00467773498104718,0.00261552056533798,NA,0.0481310137810618,0.727282322071476,NA,0.16302438430657,0.641938220405064,0.0125549185969664,0.0796158014601134,0.000487688096076022,NA,0.0172902805929063,NA,0.0160526164081125,0.16585666034291,0.00169707050258849,0.130570018115736,0.0729980454301153,0.00905817422147304,0.0282403687333004,NA,0.253038116494755,0.0105443305669726,0.245042010632387,NA,NA,NA,0.00327589748290857,0.216367480257598,0.00056776879979159,0.0193489802003366,0.00389241712277855,NA,NA,0.0895550744136422,NA,NA,NA,NA,NA,NA,NA
"VRW00021",0.122875388479331,0.0335866128968976,0.0303684722342539,0.000247258062175959,0.00261552056533798,0.812380364087885,0.0176767254458421,0.00920790118298487,NA,0.0265002806024919,0.00634116343477631,NA,0.0476039547278715,0.0015654022580025,0.0853201642354622,0.0476039547278715,0.00914914757959373,0.00791178868071141,0,NA,NA,0.084469032253252,0.0136685192388737,8.13402807597896e-05,NA,0.705456986111273,0.0659920550593476,0.0709514924273056,NA,0.602167527748196,0.0164886567276701,NA,0.0370562185641188,0.21090292605661,0.212003430922826,0.0351400665790926,0.174231388248025,NA,0.0250618443438837,NA,0.0183416652840727,0.133366541792682,0.000718613724437711,0.0438197928026749,0.0105152459358588,0.409846729368463,0.0170796367829749,0.101453812614207,0.0966142084478523,0.144399792213071,0.00914914757959373,NA,NA,NA,0.400814169382934,0.133614402537716,0.0267156984471795,0.19485064860887,0.232823351691654,NA,NA,0.0522595003179698,0.0878250956301951,0.0281858021479073,0.0768812049087053,0.0231033938017642,NA,NA,0.155580347792198
"VDMLR111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
