"","VDMLR040","VDMWL101","IWRD578A","VDMLR25Q","VDMWL081","VDMWL111","WOE0002Q","VNW00071","VDMWL321","VRW00012","VNW00111","VRW00051","VRW00070","VNW00051","VNW00061","VDMLR071","VDMLR161","VDMWL121","VRW00021","VDMLR111","VRW00030","1GD0001M","1GD0002A","1GD0003B","VAL00251","VDM2W010","VDM2W020","VDM2W031","VDM2W040","VDM2W050","VDM2W071","VDM2W140","VDM2W170","VDM2W181","VDM2W210","VDM2W230","VDM2W240","VDM2W250","VDM2W260","VDM2W271","VDMG0011","VDMWL400","VDMWL442","VDMWL481","VDMWL491","VDMWL501","VDMWL52Q","VNW00011","VDML2QT1","VDMLRQT1","VDM2WQT1","ALB00031","ALB00041","ALB0005Q","VDM2W15Q","VDM2W16Q","VBA00011","VDMWL42Q","VDMWL451","IWRD532A","VDM2W33Q","VDMLR20Q","VEN_QT1","VNW00081","VNW00091","068147Z","0681520","0681570","0681600"
"VNW00111",0.207578442335624,0.326989349598015,0.894625809546728,0.0201367515503463,0.0110851663806026,0.0110851663806026,0.46018093544712,0.17899240543729,NA,0.000874087211298447,0,NA,0.0126939700552731,0.0750477365274089,0.00300765811436254,0.0436403566858474,0.406116478219557,0.0436403566858474,0.0126939700552731,NA,NA,0.122875388479331,0.0668707601224647,0.0241405386284388,NA,NA,NA,0.0523450632731632,NA,0.191736319002108,0.0436403566858474,NA,0.0241405386284388,0.191736319002108,0.000874087211298447,0.00391946316926073,0.00300765811436254,NA,0.396143909152074,NA,0.020275003361127,0.552919624971049,0.122875388479331,0.0547880602149446,0.0076328817877922,0.123485272144549,0.00135386392398895,NA,0.0388671038124173,0.0750477365274089,0.191736319002108,NA,NA,NA,0.777297410789521,0.207578442335624,2.85027171524899e-05,0.0455002638963584,0.0750477365274089,NA,NA,0.00056776879979159,NA,NA,NA,NA,NA,NA,NA
"VRW00051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VRW00070",0.148741860085843,0.0124193306515523,0.0996682865837564,0.17899240543729,0.0221764982046724,0.0750477365274089,0.370501981576031,0.00152241955556054,NA,0.16551785869747,0.0126939700552731,NA,0,0.0015654022580025,0.0664574200169312,0.00101500094711304,0.0123545850178719,0.103637964013962,0.144399792213071,NA,NA,0.00669531353875108,0.0819903210003829,6.334248366624e-05,0.0294359369343824,0.055792946955538,0.25789903529234,0.0114680730222376,NA,0.000593607219746106,0.00397112854491422,NA,0.000136378937664938,0.00482964525593998,0.000874087211298447,0.0200744855440091,0.00324083457151869,NA,0.123485272144549,NA,0.0247446720463989,0.666227645409618,0.00455634980318509,0.00230367590769087,0.392970807628956,0.00554566731524408,0.0170796367829749,7.99775128061953e-05,0.0750477365274089,0.0952928380234563,0.0233422020128908,NA,NA,NA,0.0356919001168043,1.68268949213709,0.0138230238203767,0.34577858615116,0.0808555983700523,NA,0.0095314638074,0.0718606382258518,0.000172012342679828,0.000284156767030197,0.077244237148578,0.00328346098606902,NA,NA,0.00562502770575435
"VNW00051",0.278598671837963,0.00269979606326021,0.000138679405429443,0.020275003361127,0.0709514924273056,0.552919624971049,0.00225022656808571,0.0127380722748573,NA,0.000311490976767415,0.0750477365274089,NA,0.0015654022580025,0,0.0389474557420253,0.00316276379036906,0.527089256865538,0.245042010632387,0.00316276379036906,NA,NA,0.00340534807910475,0.0227402961152996,9.54691984533795e-06,NA,0.522052723715288,0.00467773498104718,2.6654377509594e-06,NA,6.1872897758608e-05,0.140016503197169,NA,0.00613195330408134,0.0916902815494292,0.267257493154388,0.122875388479331,0.000290883306833356,NA,0.207578442335624,NA,0.00340534807910475,0.388323228978925,0.275233524074834,0.0222541248230992,0.195667742543641,0.0522036353413147,2.48266063387348e-05,0.0032311310672557,0.122875388479331,0.0577795711235973,0.00613195330408134,NA,NA,NA,0.483839851393568,0.802587348634153,0.00313485058145302,1.76140717068356,0.0163773083414949,NA,NA,0.00455634980318509,0.00328346098606902,0.115100215832571,0.00554566731524408,0.0325094446457195,NA,NA,0.0181024551494622
"VNW00061",0.0796158014601134,0.0796158014601134,0.0295084120366551,0.0455002638963584,0.0138230238203767,0.218354690565902,0.00188616745924497,0.122875388479331,NA,0.267257493154388,0.00300765811436254,NA,0.0664574200169312,0.0389474557420253,0,0.0389474557420253,0.00590539153259328,0.00527172679714183,0.168668618887815,NA,NA,0.0664574200169312,0.0436403566858474,0.251349108810223,NA,NA,0.023651616655356,0.0221764982046724,NA,0.168668618887815,0.491297124215893,NA,0.251349108810223,0.0664574200169312,0.000103217441495218,0.00231580690989053,9.61658826887923e-05,NA,0.123485272144549,NA,0.0241405386284388,0.358795357886941,0.64635519553949,1.20050463813031,0.0338948535246892,0.0960923294556733,0.108293655899009,NA,0.0244489453100893,0.0217814627911195,0.0664574200169312,NA,NA,NA,0.888637860895008,0.224915884015962,0.00313485058145302,0.145610095396867,0.0217814627911195,NA,NA,0.0168274094827567,NA,NA,NA,NA,NA,NA,NA
"VDMLR071",0.536013369537822,0.00269979606326021,0.0211638035486805,0.541300728047223,0.278598671837963,0.406116478219557,0.195821473922615,0.023540058261178,NA,0.0522036353413147,0.0436403566858474,NA,0.00101500094711304,0.00316276379036906,0.0389474557420253,0,0.034264007734869,0.0628908713074341,0.0952928380234563,NA,NA,0.0227402961152996,0.00684558890903064,0.00101500094711304,NA,0.0181431034649637,0.396143909152074,0.00261552056533798,NA,0.000123748063303619,0.0678891548618288,NA,5.90357804959307e-05,0.0446097180249396,0.0265002806024919,0.352380865109083,0.000681710293370941,NA,0.326989349598015,NA,0.15304188415882,0.195667742543641,0.126630457947617,0.000138964650193696,0.506427552268617,0.0960923294556733,0.0026370100173323,0.0159064441017034,0.721814730439508,0.144399792213071,0.00458639208025358,NA,NA,NA,0.123485272144549,0.317310507862914,8.1846583608991e-05,0.157299207050285,0.382733088885226,NA,0.00261552056533798,0.0455002638963584,0.00121649890015552,0.200825122695145,0.0040889126034287,0.108809430040546,NA,NA,0.117579136618694
"VDMLR161",0.0136685192388737,0.0455002638963584,0.323212234622308,0.0668707601224647,0.0221764982046724,0.406116478219557,0.0221034449934205,0.174231388248025,NA,0.781511294998713,0.406116478219557,NA,0.0123545850178719,0.527089256865538,0.00590539153259328,0.034264007734869,0,0.103637964013962,0.0218101191437223,NA,NA,0.0393183690817387,0.490363685092542,0.0832645166635502,NA,0.0181431034649637,0.0109094983642692,1.28201833326622,NA,0.544453977274702,0.0209213353377939,NA,0.0209213353377939,0.00705363788806856,0.0522036353413147,0.00019928238859479,0.257517982249063,NA,0.00780172763673992,NA,0.0079634892065501,0.00505273930029859,0.0290963317412523,1.55394045062926,0.000856145686420895,0.16551785869747,0.350687536047984,8.22294670150825e-05,0.406116478219557,0.000392993026414823,0.00053200550513921,NA,NA,NA,0.0687035743228783,0.00595952647010911,0.218354690565902,0.018422125454099,0.382733088885226,NA,0.00541053385608481,0.0278068950269972,0.0105443305669726,0.00590539153259328,0.000130914656046643,0.0161569312611813,NA,NA,0.000189994585746867
"VDMWL121",1.31972045266555,0.00905817422147304,0.696117519543455,0.0754035628712635,0.0124193306515523,0.0124193306515523,0.225252906360653,0.00261552056533798,NA,0.0960923294556733,0.0436403566858474,NA,0.103637964013962,0.245042010632387,0.00527172679714183,0.0628908713074341,0.103637964013962,0,0.0153138217134321,NA,NA,0.133326931774349,0.717981666733777,0.29869755599497,NA,NA,0.00467773498104718,0.00261552056533798,NA,0.0628908713074341,0.816153354758128,NA,0.163024384306571,0.816153354758128,0.0125549185969664,0.0796158014601134,0.000487688096076022,NA,0.0172902805929063,NA,0.0221764982046724,0.29869755599497,0.0105443305669726,0.165786683981058,0.0942643068412103,0.00905817422147304,0.0282403687333004,NA,0.309628902730632,0.0105443305669726,0.485498802644282,NA,NA,NA,0.00780172763673992,0.216367480257598,0.00056776879979159,0.0488998492219099,0.00389241712277855,NA,NA,0.0895550744136426,NA,NA,NA,NA,NA,NA,NA
"VRW00021",0.191736319002108,0.0455002638963584,0.0527050417902266,0.000395731902192775,0.00562502770575435,1.09446966457138,0.0310325195001449,0.023540058261178,NA,0.0522036353413147,0.0126939700552731,NA,0.144399792213071,0.00316276379036906,0.168668618887815,0.0952928380234563,0.0218101191437223,0.0153138217134321,0,NA,NA,0.195667742543641,0.0683653128893542,0.000284156767030197,NA,0.899741298687172,0.0896860217703646,0.117579136618694,NA,0.834827329185238,0.0605688602026575,NA,0.0605688602026575,0.404248494739472,0.267257493154388,0.0466240475624786,0.257517982249063,NA,0.0356919001168043,NA,0.0416486574890478,0.334594259585486,0.00882876095281859,0.101453812614208,0.0330062576612324,0.492206992655816,0.0294359369343824,0.165786683981058,0.191736319002108,0.210902926056611,0.0605688602026575,NA,NA,NA,0.674424072235294,0.21129954733371,0.0488998492219099,0.479500122186954,0.328971774410624,NA,NA,0.0844690322532515,0.189161272595208,0.0388671038124173,0.102470434859749,0.0613688291394021,NA,NA,0.196705602458947
"VDMLR111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
