"","VDMLR040","VDMWL101","IWRD578A","VDMLR25Q","VDMWL081","VDMWL111","WOE0002Q","VNW00071","VDMWL321","VRW00012","VNW00111","VRW00051","VRW00070","VNW00051","VNW00061","VDMLR071","VDMLR161","VDMWL121","VRW00021","VDMLR111","VRW00030","1GD0001M","1GD0002A","1GD0003B","VAL00251","VDM2W010","VDM2W020","VDM2W031","VDM2W040","VDM2W050","VDM2W071","VDM2W140","VDM2W170","VDM2W181","VDM2W210","VDM2W230","VDM2W240","VDM2W250","VDM2W260","VDM2W271","VDMG0011","VDMWL400","VDMWL442","VDMWL481","VDMWL491","VDMWL501","VDMWL52Q","VNW00011","VDML2QT1","VDMLRQT1","VDM2WQT1","ALB00031","ALB00041","ALB0005Q","VDM2W15Q","VDM2W16Q","VBA00011","VDMWL42Q","VDMWL451","IWRD532A","VDM2W33Q","VDMLR20Q","VEN_QT1","VNW00081","VNW00091","068147Z","0681520","0681570","0681600"
"VNW00111",0.588235294117647,0.568627450980392,0.508771929824561,0.65,0.661290322580645,0.661290322580645,0.545454545454545,0.582089552238806,0.6,0.730769230769231,1,0.395348837209302,0.647887323943662,0.605633802816901,0.676056338028169,0.619718309859155,0.549295774647887,0.619718309859155,0.647887323943662,0.571428571428571,0.533333333333333,0.591549295774648,0.611940298507463,0.633802816901408,NA,0.604651162790698,0.591836734693878,0.617647058823529,0.627906976744186,0.577464788732394,0.619718309859155,NA,0.633802816901408,0.577464788732394,0.730769230769231,0.69811320754717,0.676056338028169,0.516129032258065,0.56,0.534883720930233,0.641791044776119,0.535211267605634,0.591549295774648,0.622950819672131,0.661764705882353,0.607843137254902,0.690140845070423,0.627906976744186,0.633333333333333,0.605633802816901,0.577464788732394,0.638297872340426,0.5,0.595238095238095,0.52,0.588235294117647,0.757575757575758,0.625,0.605633802816901,0.540540540540541,NA,0.712121212121212,0.789473684210526,0.65,0.617647058823529,0.627906976744186,0.711111111111111,0.648648648648649,0.725
"VRW00051",NA,NA,0.620689655172414,0.5625,0.441176470588235,0.5,0.5,0.58974358974359,0.625,0.48780487804878,0.395348837209302,1,0.604651162790698,0.674418604651163,0.581395348837209,0.627906976744186,0.488372093023256,0.604651162790698,0.581395348837209,0.535714285714286,0.566666666666667,0.627906976744186,0.615384615384615,0.604651162790698,NA,NA,0.627906976744186,0.790697674418605,0.534883720930233,0.627906976744186,0.558139534883721,NA,0.627906976744186,0.488372093023256,0.604651162790698,0.6,0.627906976744186,0.483870967741935,0.674418604651163,0.581395348837209,0.666666666666667,0.488372093023256,0.558139534883721,0.604651162790698,0.55,0.674418604651163,0.651162790697674,NA,0.375,0.604651162790698,0.627906976744186,0.627906976744186,0.588235294117647,0.642857142857143,0.651162790697674,NA,0.581395348837209,0.444444444444444,0.627906976744186,NA,NA,0.526315789473684,NA,NA,NA,NA,NA,NA,NA
"VRW00070",0.574468085106383,0.65625,0.590361445783133,0.582089552238806,0.63768115942029,0.605633802816901,0.544554455445545,0.67948717948718,0.625,0.596153846153846,0.647887323943662,0.604651162790698,1,0.666666666666667,0.605263157894737,0.65,0.62037037037037,0.594594594594595,0.576086956521739,0.586206896551724,0.548387096774194,0.647058823529412,0.56875,0.666666666666667,0.612903225806452,0.607594936708861,0.58,0.652173913043478,0.613636363636364,0.673469387755102,0.612121212121212,NA,0.648484848484848,0.628099173553719,0.730769230769231,0.635135135135135,0.666666666666667,0.46875,0.607843137254902,0.5,0.614583333333333,0.523255813953488,0.654761904761905,0.693548387096774,0.540540540540541,0.692307692307692,0.623655913978495,0.669117647058823,0.605633802816901,0.58695652173913,0.607142857142857,0.666666666666667,0.529411764705882,0.488372093023256,0.647058823529412,0.4375,0.651515151515151,0.555555555555556,0.595238095238095,0.558139534883721,0.634408602150538,0.59,0.66412213740458,0.688172043010753,0.597560975609756,0.696428571428571,0.555555555555556,0.604166666666667,0.666666666666667
"VNW00051",0.565217391304348,0.6875,0.72,0.641791044776119,0.608695652173913,0.535211267605634,0.666666666666667,0.641025641025641,0.65,0.75,0.605633802816901,0.674418604651163,0.666666666666667,1,0.618421052631579,0.655555555555556,0.533333333333333,0.567567567567568,0.655555555555556,0.482758620689655,0.67741935483871,0.658823529411765,0.623529411764706,0.733333333333333,NA,0.540983606557377,0.7,0.782608695652174,0.659090909090909,0.711111111111111,0.577777777777778,NA,0.644444444444444,0.588888888888889,0.576923076923077,0.591549295774648,0.705128205128205,0.5625,0.588235294117647,0.681818181818182,0.658823529411765,0.546511627906977,0.55952380952381,0.645161290322581,0.569767441860465,0.634615384615385,0.722222222222222,0.688524590163934,0.591549295774648,0.6,0.644444444444444,0.645833333333333,0.558823529411765,0.604651162790698,0.549019607843137,0.515625,0.681818181818182,0.430555555555556,0.630952380952381,0.558139534883721,0.692307692307692,0.654761904761905,0.696428571428571,0.603448275862069,0.692307692307692,0.642857142857143,0.555555555555556,0.541666666666667,0.655172413793103
"VNW00061",0.618181818181818,0.618181818181818,0.639344262295082,0.625,0.651515151515151,0.575757575757576,0.685714285714286,0.591549295774648,0.425,0.576923076923077,0.676056338028169,0.581395348837209,0.605263157894737,0.618421052631579,1,0.618421052631579,0.657894736842105,0.662162162162162,0.578947368421053,0.724137931034483,0.516129032258065,0.605263157894737,0.619718309859155,0.565789473684211,NA,0.702127659574468,0.66,0.63768115942029,0.590909090909091,0.578947368421053,0.539473684210526,NA,0.565789473684211,0.605263157894737,0.769230769230769,0.701754385964912,0.723684210526316,0.46875,0.607843137254902,0.568181818181818,0.633802816901408,0.552631578947368,0.526315789473684,0.483870967741935,0.625,0.615384615384615,0.592105263157895,0.680851063829787,0.640625,0.631578947368421,0.605263157894737,0.708333333333333,0.470588235294118,0.558139534883721,0.509803921568627,0.581818181818182,0.681818181818182,0.588235294117647,0.631578947368421,0.609756097560976,0.8,0.642857142857143,0.619047619047619,0.545454545454545,0.789473684210526,0.638297872340426,0.688888888888889,0.658536585365854,0.772727272727273
"VDMLR071",0.531914893617021,0.6875,0.626506024096386,0.537313432835821,0.565217391304348,0.549295774647887,0.564356435643564,0.628205128205128,0.65,0.634615384615385,0.619718309859155,0.627906976744186,0.65,0.655555555555556,0.618421052631579,1,0.601851851851852,0.608108108108108,0.58695652173913,0.586206896551724,0.548387096774194,0.623529411764706,0.626086956521739,0.65,0.583333333333333,0.632911392405063,0.56,0.681159420289855,0.659090909090909,0.693877551020408,0.583333333333333,NA,0.683333333333333,0.591666666666667,0.653846153846154,0.554054054054054,0.692307692307692,0.5,0.568627450980392,0.681818181818182,0.572916666666667,0.569767441860465,0.583333333333333,0.741935483870968,0.531531531531532,0.615384615384615,0.655913978494624,0.626373626373626,0.52112676056338,0.576086956521739,0.633928571428571,0.604166666666667,0.617647058823529,0.674418604651163,0.607843137254902,0.5625,0.742424242424242,0.583333333333333,0.547619047619048,0.534883720930233,0.681159420289855,0.6,0.674418604651163,0.568181818181818,0.658536585365854,0.607142857142857,0.6,0.6875,0.594202898550725
"VDMLR161",0.632183908045977,0.625,0.55421686746988,0.611940298507463,0.63768115942029,0.549295774647887,0.613861386138614,0.576923076923077,0.475,0.519230769230769,0.549295774647887,0.488372093023256,0.62037037037037,0.533333333333333,0.657894736842105,0.601851851851852,1,0.594594594594595,0.619565217391304,0.689655172413793,0.580645161290323,0.611764705882353,0.533980582524272,0.583333333333333,0.611111111111111,0.632911392405063,0.68,0.478260869565217,0.545454545454545,0.530612244897959,0.611111111111111,NA,0.611111111111111,0.62962962962963,0.634615384615385,0.716216216216216,0.564102564102564,0.4375,0.686274509803922,0.409090909090909,0.635416666666667,0.651162790697674,0.619047619047619,0.451612903225806,0.663461538461538,0.596153846153846,0.548387096774194,0.721518987341772,0.549295774647887,0.684782608695652,0.666666666666667,0.541666666666667,0.764705882352941,0.534883720930233,0.627450980392157,0.671875,0.575757575757576,0.638888888888889,0.547619047619048,0.558139534883721,0.684210526315789,0.61,0.648648648648649,0.657894736842105,0.728571428571429,0.660714285714286,0.711111111111111,0.729166666666667,0.72463768115942
"VDMWL121",0.471698113207547,0.679245283018868,0.525423728813559,0.612903225806452,0.65625,0.65625,0.573529411764706,0.681159420289855,0.675,0.615384615384615,0.619718309859155,0.604651162790698,0.594594594594595,0.567567567567568,0.662162162162162,0.608108108108108,0.594594594594595,1,0.64,0.8,0.59375,0.586666666666667,0.521739130434783,0.56,NA,0.622222222222222,0.7,0.681159420289855,0.644444444444444,0.608108108108108,0.513513513513513,NA,0.581081081081081,0.513513513513513,0.673076923076923,0.618181818181818,0.702702702702703,0.53125,0.666666666666667,0.590909090909091,0.63768115942029,0.56,0.648648648648649,0.587301587301587,0.6,0.679245283018868,0.626666666666667,0.577777777777778,0.564516129032258,0.648648648648649,0.540540540540541,0.708333333333333,0.529411764705882,0.790697674418605,0.686274509803922,0.584905660377358,0.712121212121212,0.621212121212121,0.666666666666667,0.461538461538462,NA,0.602941176470588,0.65,0.571428571428571,0.611111111111111,0.577777777777778,0.533333333333333,0.538461538461538,0.619047619047619
"VRW00021",0.577464788732394,0.625,0.61038961038961,0.716417910447761,0.666666666666667,0.492957746478873,0.616279069767442,0.628205128205128,0.575,0.634615384615385,0.647887323943662,0.581395348837209,0.576086956521739,0.655555555555556,0.578947368421053,0.58695652173913,0.619565217391304,0.64,1,0.5,0.53125,0.569767441860465,0.597701149425287,0.688172043010753,NA,0.507936507936508,0.62,0.594202898550725,0.711111111111111,0.510869565217391,0.597826086956522,NA,0.597826086956522,0.543478260869565,0.576923076923077,0.616438356164384,0.564102564102564,0.53125,0.647058823529412,0.522727272727273,0.609195402298851,0.551724137931034,0.642857142857143,0.603174603174603,0.613636363636364,0.547169811320755,0.612903225806452,0.587301587301587,0.577464788732394,0.565217391304348,0.597826086956522,0.625,0.647058823529412,0.604651162790698,0.529411764705882,0.578125,0.621212121212121,0.541666666666667,0.552941176470588,0.604651162790698,0.609756097560976,0.593023255813954,0.586206896551724,0.633333333333333,0.611111111111111,0.625,0.6,0.520833333333333,0.583333333333333
"VDMLR111",NA,NA,NA,NA,NA,NA,NA,NA,0.538461538461538,0.538461538461538,0.571428571428571,0.535714285714286,0.586206896551724,0.482758620689655,0.724137931034483,0.586206896551724,0.689655172413793,0.8,0.5,1,0.633333333333333,0.6,NA,0.4,NA,NA,0.517241379310345,0.620689655172414,0.566666666666667,0.689655172413793,0.482758620689655,NA,0.517241379310345,0.413793103448276,0.642857142857143,NA,0.620689655172414,0.517241379310345,0.758620689655172,0.482758620689655,NA,0.466666666666667,0.586206896551724,0.5,0.68,0.7,0.566666666666667,NA,NA,0.620689655172414,0.586206896551724,0.620689655172414,0.5,0.689655172413793,0.482758620689655,NA,0.75,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
